category,image,model_name,model_entropy,model_center_distance,model_num_peaks,model_nss,model_cc,model_auc,human_entropy,human_center_distance,human_num_peaks,delta_entropy,delta_center_distance,delta_num_peaks
Affective,9,deepgazeiie,12.95211124420166,253.5314037831044,12,1.7177057266235352,0.5952616238649782,0.8688614368438721,6.1280131340026855,337.3468272215548,6,6.824098110198975,83.81542343845041,6
Affective,11,deepgazeiie,12.054774284362791,154.28997996059388,8,3.2472777366638184,0.82483990742618,0.9096382260322572,6.1419854164123535,219.4379458949853,5,5.912788867950438,65.14796593439141,3
Affective,13,deepgazeiie,12.75905418395996,266.3422483166198,8,1.3499630689620972,0.4873288435206004,0.8315102458000183,6.229544639587402,326.0393495594107,1,6.529509544372557,59.69710124279089,7
Affective,15,deepgazeiie,12.76333713531494,376.4625834950066,12,2.053757905960083,0.5922539639206098,0.8651875853538513,6.155771732330322,375.53758158328696,3,6.607565402984617,0.9250019117196189,9
Affective,17,deepgazeiie,12.840204238891602,311.9666471431581,12,1.7371665239334106,0.5931296063061737,0.8629063963890076,6.293400764465332,341.3191967773383,7,6.5468034744262695,29.35254963418015,5
Affective,19,deepgazeiie,12.869925498962402,285.0662323064181,4,1.865617513656616,0.6102226966892151,0.8394141793251038,6.174747943878174,320.30369073340125,1,6.6951775550842285,35.23745842698315,3
Affective,21,deepgazeiie,13.36008644104004,262.8023739776932,16,1.61953866481781,0.6326902003309283,0.8092930316925049,6.232079029083252,304.1303762414975,2,7.128007411956789,41.32800226380431,14
Affective,23,deepgazeiie,12.32568073272705,183.29485639739983,12,2.490320444107056,0.759767713221245,0.9325278401374816,6.242156982421875,216.18192301479095,9,6.083523750305176,32.88706661739113,3
Affective,25,deepgazeiie,12.83655834197998,242.4399724940584,8,1.7270156145095823,0.5294681863416015,0.854141354560852,6.163946628570557,336.1606869098521,5,6.672611713409424,93.72071441579368,3
Affective,27,deepgazeiie,13.407025337219238,308.96778067220663,4,2.1587793827056885,0.6374898153953913,0.887302815914154,6.198606014251709,293.2491985958262,4,7.208419322967529,15.718582076380414,0
Affective,29,deepgazeiie,12.853790283203123,245.0748127999164,12,1.3068703413009644,0.4565459525948973,0.8459365367889404,6.224456787109375,363.873182464124,3,6.629333496093748,118.7983696642076,9
Affective,31,deepgazeiie,12.847509384155272,239.03401990129228,4,2.910465717315674,0.756134711317598,0.9038325548171996,6.141989707946777,247.80809986323152,5,6.705519676208494,8.774079961939236,1
Affective,33,deepgazeiie,12.81912612915039,232.37019020539373,12,2.1614632606506348,0.7035673925475715,0.9047884345054626,6.193358898162842,253.4196891336823,5,6.625767230987549,21.049498928288585,7
Affective,35,deepgazeiie,12.636688232421877,195.4365991622362,4,3.199223279953003,0.6903303461824989,0.9109336137771606,6.048906326293945,178.95289657801888,2,6.5877819061279315,16.483702584217326,2
Affective,37,deepgazeiie,12.697263717651367,225.18696755771128,4,2.006052732467652,0.4193124582354704,0.8958569169044495,6.014743328094482,279.2324072629424,1,6.682520389556885,54.045439705231104,3
Affective,39,deepgazeiie,12.125004768371582,179.93002771751074,8,2.986499547958374,0.7678751218414038,0.932837724685669,6.177417278289795,202.14632719080052,9,5.947587490081787,22.21629947328978,1
Affective,41,deepgazeiie,12.585375785827637,214.85292089378976,8,2.402366399765014,0.6040773264051263,0.8995239734649658,5.982633590698242,217.5245367129705,4,6.6027421951293945,2.6716158191807438,4
