model_name,category,image,threshold_ratio,neighborhood,model_num_peaks,human_num_peaks,delta_num_peaks
samresnet,LineDrawing,077,0.5,35,59,1,58
samresnet,LineDrawing,079,0.5,35,61,3,58
samresnet,LineDrawing,081,0.5,35,223,4,219
samresnet,LineDrawing,083,0.5,35,59,1,58
samresnet,LineDrawing,085,0.5,35,57,3,54
samresnet,LineDrawing,087,0.5,35,60,3,57
samresnet,LineDrawing,089,0.5,35,58,2,56
samresnet,LineDrawing,091,0.5,35,59,2,57
samresnet,LineDrawing,093,0.5,35,66,1,65
samresnet,LineDrawing,095,0.5,35,57,13,44
samresnet,LineDrawing,097,0.5,35,66,4,62
samresnet,LineDrawing,099,0.5,35,70,3,67
samresnet,LineDrawing,101,0.5,35,135,1,134
samresnet,LineDrawing,103,0.5,35,109,1,108
samresnet,LineDrawing,105,0.5,35,99,1,98
samresnet,LineDrawing,107,0.5,35,103,1,102
samresnet,LineDrawing,109,0.5,35,136,9,127
samresnet,LineDrawing,111,0.5,35,373,8,365
samresnet,LineDrawing,113,0.5,35,1,12,11
samresnet,LineDrawing,115,0.5,35,110,6,104
samresnet,LineDrawing,117,0.5,35,76,4,72
samresnet,LineDrawing,119,0.5,35,120,7,113
samresnet,LineDrawing,121,0.5,35,1,1,0
samresnet,LineDrawing,123,0.5,35,42,1,41
samresnet,LineDrawing,125,0.5,35,62,3,59
samresnet,LineDrawing,127,0.5,35,106,5,101
samresnet,LineDrawing,129,0.5,35,436,6,430
samresnet,LineDrawing,131,0.5,35,38,3,35
samresnet,LineDrawing,133,0.5,35,1,3,2
samresnet,LineDrawing,135,0.5,35,103,3,100
samresnet,LineDrawing,137,0.5,35,293,3,290
samresnet,LineDrawing,139,0.5,35,251,2,249
samresnet,LineDrawing,141,0.5,35,65,2,63
samresnet,LineDrawing,143,0.5,35,58,3,55
samresnet,LineDrawing,145,0.5,35,57,1,56
samresnet,LineDrawing,147,0.5,35,84,5,79
samresnet,LineDrawing,149,0.5,35,114,3,111
samresnet,LineDrawing,151,0.5,35,79,3,76
samresnet,LineDrawing,153,0.5,35,2,5,3
samresnet,LineDrawing,155,0.5,35,77,3,74
samresnet,LineDrawing,157,0.5,35,90,2,88
samresnet,LineDrawing,159,0.5,35,52,3,49
samresnet,LineDrawing,161,0.5,35,193,2,191
samresnet,LineDrawing,163,0.5,35,6,5,1
samresnet,LineDrawing,165,0.5,35,62,3,59
samresnet,LineDrawing,167,0.5,35,58,5,53
samresnet,LineDrawing,169,0.5,35,2,3,1
samresnet,LineDrawing,171,0.5,35,1,5,4
samresnet,LineDrawing,173,0.5,35,97,3,94
samresnet,LineDrawing,175,0.5,35,119,4,115
samresnet,LineDrawing,177,0.5,35,83,4,79
samresnet,LineDrawing,179,0.5,35,87,1,86
samresnet,LineDrawing,181,0.5,35,1,1,0
samresnet,LineDrawing,183,0.5,35,1,1,0
samresnet,LineDrawing,185,0.5,35,62,1,61
samresnet,LineDrawing,187,0.5,35,73,1,72
samresnet,LineDrawing,189,0.5,35,274,1,273
samresnet,LineDrawing,191,0.5,35,60,4,56
samresnet,LineDrawing,193,0.5,35,3,3,0
samresnet,LineDrawing,195,0.5,35,177,2,175
samresnet,LineDrawing,197,0.5,35,1,2,1
samresnet,LineDrawing,199,0.5,35,120,2,118
samresnet,LowResolution,001,0.5,35,1,2,1
samresnet,LowResolution,003,0.5,35,80,8,72
samresnet,LowResolution,005,0.5,35,277,4,273
samresnet,LowResolution,007,0.5,35,61,7,54
samresnet,LowResolution,009,0.5,35,1,5,4
samresnet,LowResolution,011,0.5,35,103,2,101
samresnet,LowResolution,013,0.5,35,1,5,4
samresnet,LowResolution,015,0.5,35,105,2,103
samresnet,LowResolution,017,0.5,35,254,4,250
samresnet,LowResolution,019,0.5,35,110,6,104
samresnet,LowResolution,021,0.5,35,68,4,64
samresnet,LowResolution,023,0.5,35,30,2,28
samresnet,LowResolution,025,0.5,35,88,1,87
samresnet,LowResolution,027,0.5,35,53,1,52
samresnet,LowResolution,029,0.5,35,64,2,62
samresnet,LowResolution,031,0.5,35,1,1,0
samresnet,LowResolution,033,0.5,35,50,2,48
samresnet,LowResolution,035,0.5,35,80,5,75
samresnet,LowResolution,037,0.5,35,1,11,10
samresnet,LowResolution,039,0.5,35,77,7,70
samresnet,LowResolution,041,0.5,35,199,3,196
samresnet,LowResolution,043,0.5,35,86,2,84
samresnet,LowResolution,045,0.5,35,53,3,50
samresnet,LowResolution,047,0.5,35,65,1,64
samresnet,LowResolution,049,0.5,35,244,3,241
samresnet,LowResolution,051,0.5,35,1,5,4
samresnet,LowResolution,053,0.5,35,4,3,1
samresnet,LowResolution,055,0.5,35,70,2,68
samresnet,LowResolution,057,0.5,35,3,6,3
samresnet,LowResolution,059,0.5,35,133,6,127
samresnet,LowResolution,061,0.5,35,64,3,61
samresnet,LowResolution,063,0.5,35,2,2,0
samresnet,LowResolution,065,0.5,35,88,5,83
samresnet,LowResolution,067,0.5,35,247,5,242
samresnet,LowResolution,069,0.5,35,83,4,79
samresnet,LowResolution,071,0.5,35,108,4,104
samresnet,LowResolution,073,0.5,35,2,3,1
samresnet,LowResolution,075,0.5,35,80,4,76
samresnet,LowResolution,077,0.5,35,120,5,115
samresnet,LowResolution,079,0.5,35,2,6,4
samresnet,LowResolution,081,0.5,35,62,5,57
samresnet,LowResolution,083,0.5,35,60,1,59
samresnet,LowResolution,085,0.5,35,62,6,56
samresnet,LowResolution,087,0.5,35,93,6,87
samresnet,LowResolution,089,0.5,35,310,2,308
samresnet,LowResolution,091,0.5,35,110,3,107
samresnet,LowResolution,093,0.5,35,118,2,116
samresnet,LowResolution,095,0.5,35,166,5,161
samresnet,LowResolution,097,0.5,35,127,2,125
samresnet,LowResolution,099,0.5,35,83,1,82
samresnet,LowResolution,101,0.5,35,67,1,66
samresnet,LowResolution,103,0.5,35,3,1,2
samresnet,LowResolution,105,0.5,35,72,1,71
samresnet,LowResolution,107,0.5,35,1,3,2
samresnet,LowResolution,109,0.5,35,1,1,0
samresnet,LowResolution,111,0.5,35,96,3,93
samresnet,LowResolution,113,0.5,35,48,3,45
samresnet,LowResolution,115,0.5,35,105,5,100
samresnet,LowResolution,117,0.5,35,92,3,89
samresnet,LowResolution,119,0.5,35,52,3,49
samresnet,LowResolution,121,0.5,35,121,3,118
samresnet,LowResolution,123,0.5,35,55,2,53
samresnet,LowResolution,125,0.5,35,132,5,127
samresnet,LowResolution,127,0.5,35,92,6,86
samresnet,LowResolution,129,0.5,35,87,3,84
samresnet,LowResolution,131,0.5,35,57,2,55
samresnet,LowResolution,133,0.5,35,1,5,4
samresnet,LowResolution,135,0.5,35,99,4,95
samresnet,LowResolution,137,0.5,35,1,1,0
samresnet,LowResolution,139,0.5,35,123,3,120
samresnet,LowResolution,141,0.5,35,78,2,76
samresnet,LowResolution,143,0.5,35,113,2,111
samresnet,LowResolution,145,0.5,35,79,4,75
samresnet,LowResolution,147,0.5,35,55,2,53
samresnet,LowResolution,149,0.5,35,170,2,168
samresnet,LowResolution,151,0.5,35,100,2,98
samresnet,LowResolution,153,0.5,35,1,2,1
samresnet,LowResolution,155,0.5,35,64,1,63
samresnet,LowResolution,157,0.5,35,109,1,108
samresnet,LowResolution,159,0.5,35,82,2,80
samresnet,LowResolution,161,0.5,35,64,1,63
samresnet,LowResolution,163,0.5,35,72,2,70
samresnet,LowResolution,165,0.5,35,86,1,85
samresnet,LowResolution,167,0.5,35,86,6,80
samresnet,LowResolution,169,0.5,35,76,1,75
samresnet,LowResolution,171,0.5,35,115,3,112
samresnet,LowResolution,173,0.5,35,97,4,93
samresnet,LowResolution,175,0.5,35,67,6,61
samresnet,LowResolution,177,0.5,35,116,1,115
samresnet,LowResolution,179,0.5,35,65,2,63
samresnet,LowResolution,181,0.5,35,59,1,58
samresnet,LowResolution,183,0.5,35,94,1,93
samresnet,LowResolution,185,0.5,35,84,1,83
samresnet,LowResolution,187,0.5,35,2,2,0
samresnet,LowResolution,189,0.5,35,150,3,147
samresnet,LowResolution,191,0.5,35,94,1,93
samresnet,LowResolution,193,0.5,35,160,4,156
samresnet,LowResolution,195,0.5,35,145,2,143
samresnet,LowResolution,197,0.5,35,103,9,94
samresnet,LowResolution,199,0.5,35,1,3,2
samresnet,Noisy,001,0.5,35,52,3,49
samresnet,Noisy,003,0.5,35,72,6,66
samresnet,Noisy,005,0.5,35,140,2,138
samresnet,Noisy,007,0.5,35,202,5,197
samresnet,Noisy,009,0.5,35,69,3,66
samresnet,Noisy,011,0.5,35,102,2,100
samresnet,Noisy,013,0.5,35,71,3,68
samresnet,Noisy,015,0.5,35,109,4,105
samresnet,Noisy,017,0.5,35,55,5,50
samresnet,Noisy,019,0.5,35,74,5,69
samresnet,Noisy,021,0.5,35,1,3,2
samresnet,Noisy,023,0.5,35,66,3,63
samresnet,Noisy,025,0.5,35,149,1,148
samresnet,Noisy,027,0.5,35,85,1,84
samresnet,Noisy,029,0.5,35,153,1,152
samresnet,Noisy,031,0.5,35,79,7,72
samresnet,Noisy,033,0.5,35,55,4,51
samresnet,Noisy,035,0.5,35,58,1,57
samresnet,Noisy,037,0.5,35,65,2,63
samresnet,Noisy,039,0.5,35,56,2,54
samresnet,Noisy,041,0.5,35,52,3,49
samresnet,Noisy,043,0.5,35,77,4,73
samresnet,Noisy,045,0.5,35,62,5,57
samresnet,Noisy,047,0.5,35,42,3,39
samresnet,Noisy,049,0.5,35,1,4,3
samresnet,Noisy,051,0.5,35,1,8,7
samresnet,Noisy,053,0.5,35,94,7,87
samresnet,Noisy,055,0.5,35,108,1,107
samresnet,Noisy,057,0.5,35,87,6,81
samresnet,Noisy,059,0.5,35,183,1,182
samresnet,Noisy,061,0.5,35,175,7,168
samresnet,Noisy,063,0.5,35,1,5,4
samresnet,Noisy,065,0.5,35,60,4,56
samresnet,Noisy,067,0.5,35,1,1,0
samresnet,Noisy,069,0.5,35,329,2,327
samresnet,Noisy,071,0.5,35,69,1,68
samresnet,Noisy,073,0.5,35,198,2,196
samresnet,Noisy,075,0.5,35,1,2,1
samresnet,Noisy,077,0.5,35,2,3,1
samresnet,Noisy,079,0.5,35,154,4,150
samresnet,Noisy,081,0.5,35,1,4,3
samresnet,Noisy,083,0.5,35,64,7,57
samresnet,Noisy,085,0.5,35,102,3,99
samresnet,Noisy,087,0.5,35,58,4,54
samresnet,Noisy,089,0.5,35,4,6,2
samresnet,Noisy,091,0.5,35,76,2,74
samresnet,Noisy,093,0.5,35,1,4,3
samresnet,Noisy,095,0.5,35,91,3,88
samresnet,Noisy,097,0.5,35,57,7,50
samresnet,Noisy,099,0.5,35,1,2,1
samresnet,Noisy,101,0.5,35,94,1,93
samresnet,Noisy,103,0.5,35,80,1,79
samresnet,Noisy,105,0.5,35,2,3,1
samresnet,Noisy,107,0.5,35,60,1,59
samresnet,Noisy,109,0.5,35,215,1,214
samresnet,Noisy,111,0.5,35,87,12,75
samresnet,Noisy,113,0.5,35,67,7,60
samresnet,Noisy,115,0.5,35,57,3,54
samresnet,Noisy,117,0.5,35,187,12,175
samresnet,Noisy,119,0.5,35,74,2,72
samresnet,Noisy,121,0.5,35,76,10,66
samresnet,Noisy,123,0.5,35,62,2,60
samresnet,Noisy,125,0.5,35,2,5,3
samresnet,Noisy,127,0.5,35,1,1,0
samresnet,Noisy,129,0.5,35,1,2,1
samresnet,Noisy,131,0.5,35,245,7,238
samresnet,Noisy,133,0.5,35,1,2,1
samresnet,Noisy,135,0.5,35,31,4,27
samresnet,Noisy,137,0.5,35,131,5,126
samresnet,Noisy,139,0.5,35,1,7,6
samresnet,Noisy,141,0.5,35,80,5,75
samresnet,Noisy,143,0.5,35,96,3,93
samresnet,Noisy,145,0.5,35,91,6,85
samresnet,Noisy,147,0.5,35,56,2,54
samresnet,Noisy,149,0.5,35,86,3,83
samresnet,Noisy,151,0.5,35,92,6,86
samresnet,Noisy,153,0.5,35,139,3,136
samresnet,Noisy,155,0.5,35,91,3,88
samresnet,Noisy,157,0.5,35,5,3,2
samresnet,Noisy,159,0.5,35,63,5,58
samresnet,Noisy,161,0.5,35,80,4,76
samresnet,Noisy,163,0.5,35,83,11,72
samresnet,Noisy,165,0.5,35,59,2,57
samresnet,Noisy,167,0.5,35,88,2,86
samresnet,Noisy,169,0.5,35,97,3,94
samresnet,Noisy,171,0.5,35,2,1,1
samresnet,Noisy,173,0.5,35,34,4,30
samresnet,Noisy,175,0.5,35,121,8,113
samresnet,Noisy,177,0.5,35,110,5,105
samresnet,Noisy,179,0.5,35,62,10,52
samresnet,Noisy,181,0.5,35,71,1,70
samresnet,Noisy,183,0.5,35,76,3,73
samresnet,Noisy,185,0.5,35,56,1,55
samresnet,Noisy,187,0.5,35,210,1,209
samresnet,Noisy,189,0.5,35,167,1,166
samresnet,Noisy,191,0.5,35,1,4,3
samresnet,Noisy,193,0.5,35,70,1,69
samresnet,Noisy,195,0.5,35,3,10,7
samresnet,Noisy,197,0.5,35,101,3,98
samresnet,Noisy,199,0.5,35,229,4,225
samresnet,Object,001,0.5,35,94,10,84
samresnet,Object,003,0.5,35,89,9,80
samresnet,Object,005,0.5,35,45,6,39
samresnet,Object,007,0.5,35,118,8,110
samresnet,Object,009,0.5,35,1,7,6
samresnet,Object,011,0.5,35,262,2,260
samresnet,Object,013,0.5,35,179,3,176
samresnet,Object,015,0.5,35,277,1,276
samresnet,Object,017,0.5,35,50,4,46
samresnet,Object,019,0.5,35,64,6,58
samresnet,Object,021,0.5,35,487,7,480
samresnet,Object,023,0.5,35,95,5,90
samresnet,Object,025,0.5,35,1,5,4
samresnet,Object,027,0.5,35,1,3,2
samresnet,Object,029,0.5,35,1,2,1
samresnet,Object,031,0.5,35,81,6,75
samresnet,Object,033,0.5,35,72,2,70
samresnet,Object,035,0.5,35,126,3,123
samresnet,Object,037,0.5,35,49,2,47
samresnet,Object,039,0.5,35,83,3,80
samresnet,Object,041,0.5,35,55,3,52
samresnet,Object,043,0.5,35,2,6,4
samresnet,Object,045,0.5,35,2,1,1
samresnet,Object,047,0.5,35,2,2,0
samresnet,Object,049,0.5,35,3,4,1
samresnet,Object,051,0.5,35,93,7,86
samresnet,Object,053,0.5,35,1,1,0
samresnet,Object,055,0.5,35,81,6,75
samresnet,Object,057,0.5,35,1,3,2
samresnet,Object,059,0.5,35,3,4,1
samresnet,Object,061,0.5,35,56,1,55
samresnet,Object,063,0.5,35,61,6,55
samresnet,Object,065,0.5,35,1,2,1
samresnet,Object,067,0.5,35,1,4,3
samresnet,Object,069,0.5,35,76,7,69
samresnet,Object,071,0.5,35,59,4,55
samresnet,Object,073,0.5,35,83,5,78
samresnet,Object,075,0.5,35,2,4,2
samresnet,Object,077,0.5,35,1,4,3
samresnet,Object,079,0.5,35,1,4,3
samresnet,Object,081,0.5,35,2,2,0
samresnet,Object,083,0.5,35,1,3,2
samresnet,Object,085,0.5,35,66,6,60
samresnet,Object,087,0.5,35,1,2,1
samresnet,Object,089,0.5,35,46,4,42
samresnet,Object,091,0.5,35,1,5,4
samresnet,Object,093,0.5,35,136,5,131
samresnet,Object,095,0.5,35,104,8,96
samresnet,Object,097,0.5,35,2,6,4
samresnet,Object,099,0.5,35,5,5,0
samresnet,Object,101,0.5,35,78,1,77
samresnet,Object,103,0.5,35,134,1,133
samresnet,Object,105,0.5,35,1,1,0
samresnet,Object,107,0.5,35,79,1,78
samresnet,Object,109,0.5,35,1,9,8
samresnet,Object,111,0.5,35,87,5,82
samresnet,Object,113,0.5,35,72,3,69
samresnet,Object,115,0.5,35,91,4,87
samresnet,Object,117,0.5,35,76,6,70
samresnet,Object,119,0.5,35,142,2,140
samresnet,Object,121,0.5,35,31,3,28
samresnet,Object,123,0.5,35,253,6,247
samresnet,Object,125,0.5,35,70,3,67
samresnet,Object,127,0.5,35,113,7,106
samresnet,Object,129,0.5,35,4,8,4
samresnet,Object,131,0.5,35,58,5,53
samresnet,Object,133,0.5,35,53,14,39
samresnet,Object,135,0.5,35,95,6,89
samresnet,Object,137,0.5,35,71,3,68
samresnet,Object,139,0.5,35,5,4,1
samresnet,Object,141,0.5,35,61,4,57
samresnet,Object,143,0.5,35,1,4,3
samresnet,Object,145,0.5,35,55,1,54
samresnet,Object,147,0.5,35,87,5,82
samresnet,Object,149,0.5,35,2,5,3
samresnet,Object,151,0.5,35,93,5,88
samresnet,Object,153,0.5,35,4,3,1
samresnet,Object,155,0.5,35,72,1,71
samresnet,Object,157,0.5,35,81,2,79
samresnet,Object,159,0.5,35,1,3,2
samresnet,Object,161,0.5,35,118,6,112
samresnet,Object,163,0.5,35,62,3,59
samresnet,Object,165,0.5,35,81,2,79
samresnet,Object,167,0.5,35,64,5,59
samresnet,Object,169,0.5,35,59,3,56
samresnet,Object,171,0.5,35,2,3,1
samresnet,Object,173,0.5,35,152,2,150
samresnet,Object,175,0.5,35,155,6,149
samresnet,Object,177,0.5,35,75,2,73
samresnet,Object,179,0.5,35,79,5,74
samresnet,Object,181,0.5,35,3,2,1
samresnet,Object,183,0.5,35,29,1,28
samresnet,Object,185,0.5,35,59,1,58
samresnet,Object,187,0.5,35,255,6,249
samresnet,Object,189,0.5,35,38,1,37
samresnet,Object,191,0.5,35,170,5,165
samresnet,Object,193,0.5,35,49,10,39
samresnet,Object,195,0.5,35,60,3,57
samresnet,Object,197,0.5,35,264,5,259
samresnet,Object,199,0.5,35,87,3,84
samresnet,OutdoorManMade,001,0.5,35,143,12,131
samresnet,OutdoorManMade,003,0.5,35,350,6,344
samresnet,OutdoorManMade,005,0.5,35,1,6,5
samresnet,OutdoorManMade,007,0.5,35,2,2,0
samresnet,OutdoorManMade,009,0.5,35,99,4,95
samresnet,OutdoorManMade,011,0.5,35,4,7,3
samresnet,OutdoorManMade,013,0.5,35,224,3,221
samresnet,OutdoorManMade,015,0.5,35,41,3,38
samresnet,OutdoorManMade,017,0.5,35,3,7,4
samresnet,OutdoorManMade,019,0.5,35,118,5,113
samresnet,OutdoorManMade,021,0.5,35,232,1,231
samresnet,OutdoorManMade,023,0.5,35,1,2,1
samresnet,OutdoorManMade,025,0.5,35,1,4,3
samresnet,OutdoorManMade,027,0.5,35,115,3,112
samresnet,OutdoorManMade,029,0.5,35,65,7,58
samresnet,OutdoorManMade,031,0.5,35,55,1,54
samresnet,OutdoorManMade,033,0.5,35,3,6,3
samresnet,OutdoorManMade,035,0.5,35,97,4,93
samresnet,OutdoorManMade,037,0.5,35,92,5,87
samresnet,OutdoorManMade,039,0.5,35,67,4,63
samresnet,OutdoorManMade,041,0.5,35,74,1,73
samresnet,OutdoorManMade,043,0.5,35,158,2,156
samresnet,OutdoorManMade,045,0.5,35,101,1,100
samresnet,OutdoorManMade,047,0.5,35,207,2,205
samresnet,OutdoorManMade,049,0.5,35,2,8,6
samresnet,OutdoorManMade,051,0.5,35,178,3,175
samresnet,OutdoorManMade,053,0.5,35,75,1,74
samresnet,OutdoorManMade,055,0.5,35,1,2,1
samresnet,OutdoorManMade,057,0.5,35,53,1,52
samresnet,OutdoorManMade,059,0.5,35,1,6,5
samresnet,OutdoorManMade,061,0.5,35,41,9,32
samresnet,OutdoorManMade,063,0.5,35,129,2,127
samresnet,OutdoorManMade,065,0.5,35,165,9,156
samresnet,OutdoorManMade,067,0.5,35,3,3,0
samresnet,OutdoorManMade,069,0.5,35,23,2,21
samresnet,OutdoorManMade,071,0.5,35,128,1,127
samresnet,OutdoorManMade,073,0.5,35,68,4,64
samresnet,OutdoorManMade,075,0.5,35,116,3,113
samresnet,OutdoorManMade,077,0.5,35,1,4,3
samresnet,OutdoorManMade,079,0.5,35,88,5,83
samresnet,OutdoorManMade,081,0.5,35,60,3,57
samresnet,OutdoorManMade,083,0.5,35,58,5,53
samresnet,OutdoorManMade,085,0.5,35,83,2,81
samresnet,OutdoorManMade,087,0.5,35,78,7,71
samresnet,OutdoorManMade,089,0.5,35,1,12,11
samresnet,OutdoorManMade,091,0.5,35,63,5,58
samresnet,OutdoorManMade,093,0.5,35,58,4,54
samresnet,OutdoorManMade,095,0.5,35,57,3,54
samresnet,OutdoorManMade,097,0.5,35,236,1,235
samresnet,OutdoorManMade,099,0.5,35,102,4,98
samresnet,OutdoorManMade,101,0.5,35,1,1,0
samresnet,OutdoorManMade,103,0.5,35,1,1,0
samresnet,OutdoorManMade,105,0.5,35,1,1,0
samresnet,OutdoorManMade,107,0.5,35,57,1,56
samresnet,OutdoorManMade,109,0.5,35,100,1,99
samresnet,OutdoorManMade,111,0.5,35,25,1,24
samresnet,OutdoorManMade,113,0.5,35,2,3,1
samresnet,OutdoorManMade,115,0.5,35,66,4,62
samresnet,OutdoorManMade,117,0.5,35,1,2,1
samresnet,OutdoorManMade,119,0.5,35,61,7,54
samresnet,OutdoorManMade,121,0.5,35,78,1,77
samresnet,OutdoorManMade,123,0.5,35,1,4,3
samresnet,OutdoorManMade,125,0.5,35,62,3,59
samresnet,OutdoorManMade,127,0.5,35,79,1,78
samresnet,OutdoorManMade,129,0.5,35,73,2,71
samresnet,OutdoorManMade,131,0.5,35,2,8,6
samresnet,OutdoorManMade,133,0.5,35,82,4,78
samresnet,OutdoorManMade,135,0.5,35,142,5,137
samresnet,OutdoorManMade,137,0.5,35,2,1,1
samresnet,OutdoorManMade,139,0.5,35,138,3,135
samresnet,OutdoorManMade,141,0.5,35,140,2,138
samresnet,OutdoorManMade,143,0.5,35,90,7,83
samresnet,OutdoorManMade,145,0.5,35,68,2,66
samresnet,OutdoorManMade,147,0.5,35,1,8,7
samresnet,OutdoorManMade,149,0.5,35,78,6,72
samresnet,OutdoorManMade,151,0.5,35,88,6,82
samresnet,OutdoorManMade,153,0.5,35,340,4,336
samresnet,OutdoorManMade,155,0.5,35,60,2,58
samresnet,OutdoorManMade,157,0.5,35,140,4,136
samresnet,OutdoorManMade,159,0.5,35,63,3,60
samresnet,OutdoorManMade,161,0.5,35,69,2,67
samresnet,OutdoorManMade,163,0.5,35,104,3,101
samresnet,OutdoorManMade,165,0.5,35,61,6,55
samresnet,OutdoorManMade,167,0.5,35,107,3,104
samresnet,OutdoorManMade,169,0.5,35,78,1,77
samresnet,OutdoorManMade,171,0.5,35,54,4,50
samresnet,OutdoorManMade,173,0.5,35,2,2,0
samresnet,OutdoorManMade,175,0.5,35,56,6,50
samresnet,OutdoorManMade,177,0.5,35,2,9,7
samresnet,OutdoorManMade,179,0.5,35,76,3,73
samresnet,OutdoorManMade,181,0.5,35,123,6,117
samresnet,OutdoorManMade,183,0.5,35,72,1,71
samresnet,OutdoorManMade,185,0.5,35,82,2,80
samresnet,OutdoorManMade,187,0.5,35,59,1,58
samresnet,OutdoorManMade,189,0.5,35,173,1,172
samresnet,OutdoorManMade,191,0.5,35,95,4,91
samresnet,OutdoorManMade,193,0.5,35,39,1,38
samresnet,OutdoorManMade,195,0.5,35,77,5,72
samresnet,OutdoorManMade,197,0.5,35,1,2,1
samresnet,OutdoorManMade,199,0.5,35,1,10,9
samresnet,OutdoorNatural,001,0.5,35,57,7,50
samresnet,OutdoorNatural,003,0.5,35,86,3,83
samresnet,OutdoorNatural,005,0.5,35,50,9,41
samresnet,OutdoorNatural,007,0.5,35,55,1,54
samresnet,OutdoorNatural,009,0.5,35,62,7,55
samresnet,OutdoorNatural,011,0.5,35,90,4,86
samresnet,OutdoorNatural,013,0.5,35,93,4,89
samresnet,OutdoorNatural,015,0.5,35,58,5,53
samresnet,OutdoorNatural,017,0.5,35,57,3,54
samresnet,OutdoorNatural,019,0.5,35,67,1,66
samresnet,OutdoorNatural,021,0.5,35,96,5,91
samresnet,OutdoorNatural,023,0.5,35,95,3,92
samresnet,OutdoorNatural,025,0.5,35,3,1,2
samresnet,OutdoorNatural,027,0.5,35,208,2,206
samresnet,OutdoorNatural,029,0.5,35,143,5,138
samresnet,OutdoorNatural,031,0.5,35,53,7,46
samresnet,OutdoorNatural,033,0.5,35,59,3,56
samresnet,OutdoorNatural,035,0.5,35,67,4,63
samresnet,OutdoorNatural,037,0.5,35,76,2,74
samresnet,OutdoorNatural,039,0.5,35,59,4,55
samresnet,OutdoorNatural,041,0.5,35,144,2,142
samresnet,OutdoorNatural,043,0.5,35,1,6,5
samresnet,OutdoorNatural,045,0.5,35,62,1,61
samresnet,OutdoorNatural,047,0.5,35,80,3,77
samresnet,OutdoorNatural,049,0.5,35,57,2,55
samresnet,OutdoorNatural,051,0.5,35,2,1,1
samresnet,OutdoorNatural,053,0.5,35,61,1,60
samresnet,OutdoorNatural,055,0.5,35,3,1,2
samresnet,OutdoorNatural,057,0.5,35,56,3,53
samresnet,OutdoorNatural,059,0.5,35,1,3,2
samresnet,OutdoorNatural,061,0.5,35,71,4,67
samresnet,OutdoorNatural,063,0.5,35,76,3,73
samresnet,OutdoorNatural,065,0.5,35,50,1,49
samresnet,OutdoorNatural,067,0.5,35,33,3,30
samresnet,OutdoorNatural,069,0.5,35,221,6,215
samresnet,OutdoorNatural,071,0.5,35,1,1,0
samresnet,OutdoorNatural,073,0.5,35,1,1,0
samresnet,OutdoorNatural,075,0.5,35,81,2,79
samresnet,OutdoorNatural,077,0.5,35,88,1,87
samresnet,OutdoorNatural,079,0.5,35,78,7,71
samresnet,OutdoorNatural,081,0.5,35,2,5,3
samresnet,OutdoorNatural,083,0.5,35,59,2,57
samresnet,OutdoorNatural,085,0.5,35,2,9,7
samresnet,OutdoorNatural,087,0.5,35,264,3,261
samresnet,OutdoorNatural,089,0.5,35,93,2,91
samresnet,OutdoorNatural,091,0.5,35,82,8,74
samresnet,OutdoorNatural,093,0.5,35,89,4,85
samresnet,OutdoorNatural,095,0.5,35,66,2,64
samresnet,OutdoorNatural,097,0.5,35,75,2,73
samresnet,OutdoorNatural,099,0.5,35,66,5,61
samresnet,OutdoorNatural,101,0.5,35,113,1,112
samresnet,OutdoorNatural,103,0.5,35,49,2,47
samresnet,OutdoorNatural,105,0.5,35,91,1,90
samresnet,OutdoorNatural,107,0.5,35,63,1,62
samresnet,OutdoorNatural,109,0.5,35,4,1,3
samresnet,OutdoorNatural,111,0.5,35,84,5,79
samresnet,OutdoorNatural,113,0.5,35,276,3,273
samresnet,OutdoorNatural,115,0.5,35,1,4,3
samresnet,OutdoorNatural,117,0.5,35,74,4,70
samresnet,OutdoorNatural,119,0.5,35,93,2,91
samresnet,OutdoorNatural,121,0.5,35,64,1,63
samresnet,OutdoorNatural,123,0.5,35,30,4,26
samresnet,OutdoorNatural,125,0.5,35,78,6,72
samresnet,OutdoorNatural,127,0.5,35,2,2,0
samresnet,OutdoorNatural,129,0.5,35,56,4,52
samresnet,OutdoorNatural,131,0.5,35,94,5,89
samresnet,OutdoorNatural,133,0.5,35,2,5,3
samresnet,OutdoorNatural,135,0.5,35,123,3,120
samresnet,OutdoorNatural,137,0.5,35,77,4,73
samresnet,OutdoorNatural,139,0.5,35,64,3,61
samresnet,OutdoorNatural,141,0.5,35,54,5,49
samresnet,OutdoorNatural,143,0.5,35,3,3,0
samresnet,OutdoorNatural,145,0.5,35,57,2,55
samresnet,OutdoorNatural,147,0.5,35,1,3,2
samresnet,OutdoorNatural,149,0.5,35,69,9,60
samresnet,OutdoorNatural,151,0.5,35,106,6,100
samresnet,OutdoorNatural,153,0.5,35,102,6,96
samresnet,OutdoorNatural,155,0.5,35,243,4,239
samresnet,OutdoorNatural,157,0.5,35,88,3,85
samresnet,OutdoorNatural,159,0.5,35,1,8,7
samresnet,OutdoorNatural,161,0.5,35,75,3,72
samresnet,OutdoorNatural,163,0.5,35,1,7,6
samresnet,OutdoorNatural,165,0.5,35,80,2,78
samresnet,OutdoorNatural,167,0.5,35,62,4,58
samresnet,OutdoorNatural,169,0.5,35,86,6,80
samresnet,OutdoorNatural,171,0.5,35,62,3,59
samresnet,OutdoorNatural,173,0.5,35,61,1,60
